"Código","Unidade Territorial","UF","Referência","Pessoas Elegiveis","Valor a Ser Repassado","Pessoas ELegiveis a receber R$150","Recurso destinado aos elegiveis com valor de R$150","Pessoas elegiveis a receber R$ 250","Recurso destinado aos elegiveis com valor de R$250","Pessoas Elegiveis a receber R$375","Recurso destinado aos elegiveis com valor de R$375"
"411790","PALOTINA","PR","2022","0","0","0","0","0","0","0","0"
"411800","PARAÍSO DO NORTE","PR","2022","0","0","0","0","0","0","0","0"
"411810","PARANACITY","PR","2022","0","0","0","0","0","0","0","0"
"411820","PARANAGUÁ","PR","2022","0","0","0","0","0","0","0","0"
"411830","PARANAPOEMA","PR","2022","0","0","0","0","0","0","0","0"
"411840","PARANAVAÍ","PR","2022","0","0","0","0","0","0","0","0"
"411845","PATO BRAGADO","PR","2022","0","0","0","0","0","0","0","0"
"411850","PATO BRANCO","PR","2022","0","0","0","0","0","0","0","0"
"411860","PAULA FREITAS","PR","2022","0","0","0","0","0","0","0","0"
"411870","PAULO FRONTIN","PR","2022","0","0","0","0","0","0","0","0"
"411880","PEABIRU","PR","2022","0","0","0","0","0","0","0","0"
"411885","PEROBAL","PR","2022","0","0","0","0","0","0","0","0"
"411890","PÉROLA","PR","2022","0","0","0","0","0","0","0","0"
"411900","PÉROLA D´OESTE","PR","2022","0","0","0","0","0","0","0","0"
"411910","PIÊN","PR","2022","0","0","0","0","0","0","0","0"
"411915","PINHAIS","PR","2022","0","0","0","0","0","0","0","0"
"411920","PINHALÃO","PR","2022","0","0","0","0","0","0","0","0"
"411925","PINHAL DE SÃO BENTO","PR","2022","0","0","0","0","0","0","0","0"
"411930","PINHÃO","PR","2022","0","0","0","0","0","0","0","0"
"411940","PIRAÍ DO SUL","PR","2022","0","0","0","0","0","0","0","0"
"411950","PIRAQUARA","PR","2022","0","0","0","0","0","0","0","0"
"411960","PITANGA","PR","2022","0","0","0","0","0","0","0","0"
"411965","PITANGUEIRAS","PR","2022","0","0","0","0","0","0","0","0"
"411970","PLANALTINA DO PARANÁ","PR","2022","0","0","0","0","0","0","0","0"
"411980","PLANALTO","PR","2022","0","0","0","0","0","0","0","0"
"411990","PONTA GROSSA","PR","2022","0","0","0","0","0","0","0","0"
"411995","PONTAL DO PARANÁ","PR","2022","0","0","0","0","0","0","0","0"
"412000","PORECATU","PR","2022","0","0","0","0","0","0","0","0"
"412010","PORTO AMAZONAS","PR","2022","0","0","0","0","0","0","0","0"
"412015","PORTO BARREIRO","PR","2022","0","0","0","0","0","0","0","0"
"412020","PORTO RICO","PR","2022","0","0","0","0","0","0","0","0"
"412030","PORTO VITÓRIA","PR","2022","0","0","0","0","0","0","0","0"
"412033","PRADO FERREIRA","PR","2022","0","0","0","0","0","0","0","0"
"412035","PRANCHITA","PR","2022","0","0","0","0","0","0","0","0"
"412040","PRESIDENTE CASTELO BRANCO","PR","2022","0","0","0","0","0","0","0","0"
"412050","PRIMEIRO DE MAIO","PR","2022","0","0","0","0","0","0","0","0"
"412060","PRUDENTÓPOLIS","PR","2022","0","0","0","0","0","0","0","0"
"412065","QUARTO CENTENÁRIO","PR","2022","0","0","0","0","0","0","0","0"
"412070","QUATIGUÁ","PR","2022","0","0","0","0","0","0","0","0"
"412080","QUATRO BARRAS","PR","2022","0","0","0","0","0","0","0","0"
"412085","QUATRO PONTES","PR","2022","0","0","0","0","0","0","0","0"
"412090","QUEDAS DO IGUAÇU","PR","2022","0","0","0","0","0","0","0","0"
"412100","QUERÊNCIA DO NORTE","PR","2022","0","0","0","0","0","0","0","0"
"412110","QUINTA DO SOL","PR","2022","0","0","0","0","0","0","0","0"
"412120","QUITANDINHA","PR","2022","0","0","0","0","0","0","0","0"
"412125","RAMILÂNDIA","PR","2022","0","0","0","0","0","0","0","0"
"412130","RANCHO ALEGRE","PR","2022","0","0","0","0","0","0","0","0"
"412135","RANCHO ALEGRE D´OESTE","PR","2022","0","0","0","0","0","0","0","0"
"412140","REALEZA","PR","2022","0","0","0","0","0","0","0","0"
"412150","REBOUÇAS","PR","2022","0","0","0","0","0","0","0","0"
"412160","RENASCENÇA","PR","2022","0","0","0","0","0","0","0","0"
"412170","RESERVA","PR","2022","0","0","0","0","0","0","0","0"
"412175","RESERVA DO IGUAÇU","PR","2022","0","0","0","0","0","0","0","0"
"412180","RIBEIRÃO CLARO","PR","2022","0","0","0","0","0","0","0","0"
"412190","RIBEIRÃO DO PINHAL","PR","2022","0","0","0","0","0","0","0","0"
"412200","RIO AZUL","PR","2022","0","0","0","0","0","0","0","0"
"412210","RIO BOM","PR","2022","0","0","0","0","0","0","0","0"
"412215","RIO BONITO DO IGUAÇU","PR","2022","0","0","0","0","0","0","0","0"
"412217","RIO BRANCO DO IVAÍ","PR","2022","0","0","0","0","0","0","0","0"
"412220","RIO BRANCO DO SUL","PR","2022","0","0","0","0","0","0","0","0"
"412230","RIO NEGRO","PR","2022","0","0","0","0","0","0","0","0"
"412240","ROLÂNDIA","PR","2022","0","0","0","0","0","0","0","0"
"412250","RONCADOR","PR","2022","0","0","0","0","0","0","0","0"
"412260","RONDON","PR","2022","0","0","0","0","0","0","0","0"
"412265","ROSÁRIO DO IVAÍ","PR","2022","0","0","0","0","0","0","0","0"
"412270","SABÁUDIA","PR","2022","0","0","0","0","0","0","0","0"
"412280","SALGADO FILHO","PR","2022","0","0","0","0","0","0","0","0"
"412290","SALTO DO ITARARÉ","PR","2022","0","0","0","0","0","0","0","0"
"412300","SALTO DO LONTRA","PR","2022","0","0","0","0","0","0","0","0"
"412310","SANTA AMÉLIA","PR","2022","0","0","0","0","0","0","0","0"
"412320","SANTA CECÍLIA DO PAVÃO","PR","2022","0","0","0","0","0","0","0","0"
"412330","SANTA CRUZ DE MONTE CASTELO","PR","2022","0","0","0","0","0","0","0","0"
"412340","SANTA FÉ","PR","2022","0","0","0","0","0","0","0","0"
"412350","SANTA HELENA","PR","2022","0","0","0","0","0","0","0","0"
"412360","SANTA INÊS","PR","2022","0","0","0","0","0","0","0","0"
"412370","SANTA ISABEL DO IVAÍ","PR","2022","0","0","0","0","0","0","0","0"
"412380","SANTA IZABEL DO OESTE","PR","2022","0","0","0","0","0","0","0","0"
"412382","SANTA LÚCIA","PR","2022","0","0","0","0","0","0","0","0"
"412385","SANTA MARIA DO OESTE","PR","2022","0","0","0","0","0","0","0","0"
"412390","SANTA MARIANA","PR","2022","0","0","0","0","0","0","0","0"
"412395","SANTA MÔNICA","PR","2022","0","0","0","0","0","0","0","0"
"412400","SANTANA DO ITARARÉ","PR","2022","0","0","0","0","0","0","0","0"
"412402","SANTA TEREZA DO OESTE","PR","2022","0","0","0","0","0","0","0","0"
"412405","SANTA TEREZINHA DE ITAIPU","PR","2022","0","0","0","0","0","0","0","0"
"412410","SANTO ANTÔNIO DA PLATINA","PR","2022","0","0","0","0","0","0","0","0"
"412420","SANTO ANTÔNIO DO CAIUÁ","PR","2022","0","0","0","0","0","0","0","0"
"412430","SANTO ANTÔNIO DO PARAÍSO","PR","2022","0","0","0","0","0","0","0","0"
"412440","SANTO ANTÔNIO DO SUDOESTE","PR","2022","0","0","0","0","0","0","0","0"
"412450","SANTO INÁCIO","PR","2022","0","0","0","0","0","0","0","0"
"412460","SÃO CARLOS DO IVAÍ","PR","2022","0","0","0","0","0","0","0","0"
"412470","SÃO JERÔNIMO DA SERRA","PR","2022","0","0","0","0","0","0","0","0"
"412480","SÃO JOÃO","PR","2022","0","0","0","0","0","0","0","0"
"412490","SÃO JOÃO DO CAIUÁ","PR","2022","0","0","0","0","0","0","0","0"
"412500","SÃO JOÃO DO IVAÍ","PR","2022","0","0","0","0","0","0","0","0"
"412510","SÃO JOÃO DO TRIUNFO","PR","2022","0","0","0","0","0","0","0","0"
"412520","SÃO JORGE D´OESTE","PR","2022","0","0","0","0","0","0","0","0"
"412530","SÃO JORGE DO IVAÍ","PR","2022","0","0","0","0","0","0","0","0"
"412535","SÃO JORGE DO PATROCÍNIO","PR","2022","0","0","0","0","0","0","0","0"
"412540","SÃO JOSÉ DA BOA VISTA","PR","2022","0","0","0","0","0","0","0","0"
"412545","SÃO JOSÉ DAS PALMEIRAS","PR","2022","0","0","0","0","0","0","0","0"
"412550","SÃO JOSÉ DOS PINHAIS","PR","2022","0","0","0","0","0","0","0","0"
"412555","SÃO MANOEL DO PARANÁ","PR","2022","0","0","0","0","0","0","0","0"
"412560","SÃO MATEUS DO SUL","PR","2022","0","0","0","0","0","0","0","0"
"412570","SÃO MIGUEL DO IGUAÇU","PR","2022","0","0","0","0","0","0","0","0"
"412575","SÃO PEDRO DO IGUAÇU","PR","2022","0","0","0","0","0","0","0","0"
"412580","SÃO PEDRO DO IVAÍ","PR","2022","0","0","0","0","0","0","0","0"
"412590","SÃO PEDRO DO PARANÁ","PR","2022","0","0","0","0","0","0","0","0"
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","2022","0","0","0","0","0","0","0","0"
"412610","SÃO TOMÉ","PR","2022","0","0","0","0","0","0","0","0"
"412620","SAPOPEMA","PR","2022","0","0","0","0","0","0","0","0"
"412625","SARANDI","PR","2022","0","0","0","0","0","0","0","0"
"412627","SAUDADE DO IGUAÇU","PR","2022","0","0","0","0","0","0","0","0"
"412630","SENGÉS","PR","2022","0","0","0","0","0","0","0","0"
"412635","SERRANÓPOLIS DO IGUAÇU","PR","2022","0","0","0","0","0","0","0","0"
"412640","SERTANEJA","PR","2022","0","0","0","0","0","0","0","0"
"412650","SERTANÓPOLIS","PR","2022","0","0","0","0","0","0","0","0"
"412660","SIQUEIRA CAMPOS","PR","2022","0","0","0","0","0","0","0","0"
"412665","SULINA","PR","2022","0","0","0","0","0","0","0","0"
"412667","TAMARANA","PR","2022","0","0","0","0","0","0","0","0"
"412670","TAMBOARA","PR","2022","0","0","0","0","0","0","0","0"
"412680","TAPEJARA","PR","2022","0","0","0","0","0","0","0","0"
"412690","TAPIRA","PR","2022","0","0","0","0","0","0","0","0"
"412700","TEIXEIRA SOARES","PR","2022","0","0","0","0","0","0","0","0"
"412710","TELÊMACO BORBA","PR","2022","0","0","0","0","0","0","0","0"
"412720","TERRA BOA","PR","2022","0","0","0","0","0","0","0","0"
"412730","TERRA RICA","PR","2022","0","0","0","0","0","0","0","0"
"412740","TERRA ROXA","PR","2022","0","0","0","0","0","0","0","0"
"412750","TIBAGI","PR","2022","0","0","0","0","0","0","0","0"
"412760","TIJUCAS DO SUL","PR","2022","0","0","0","0","0","0","0","0"
"412770","TOLEDO","PR","2022","0","0","0","0","0","0","0","0"
"412780","TOMAZINA","PR","2022","0","0","0","0","0","0","0","0"
"412785","TRÊS BARRAS DO PARANÁ","PR","2022","0","0","0","0","0","0","0","0"
"412788","TUNAS DO PARANÁ","PR","2022","0","0","0","0","0","0","0","0"
"412790","TUNEIRAS DO OESTE","PR","2022","0","0","0","0","0","0","0","0"
"412795","TUPÃSSI","PR","2022","0","0","0","0","0","0","0","0"
"412796","TURVO","PR","2022","0","0","0","0","0","0","0","0"
"412800","UBIRATÃ","PR","2022","0","0","0","0","0","0","0","0"
"412810","UMUARAMA","PR","2022","0","0","0","0","0","0","0","0"
"412820","UNIÃO DA VITÓRIA","PR","2022","0","0","0","0","0","0","0","0"
"412830","UNIFLOR","PR","2022","0","0","0","0","0","0","0","0"
"412840","URAÍ","PR","2022","0","0","0","0","0","0","0","0"
"412850","WENCESLAU BRAZ","PR","2022","0","0","0","0","0","0","0","0"
"412853","VENTANIA","PR","2022","0","0","0","0","0","0","0","0"
"412855","VERA CRUZ DO OESTE","PR","2022","0","0","0","0","0","0","0","0"
"412860","VERÊ","PR","2022","0","0","0","0","0","0","0","0"
"412862","ALTO PARAÍSO","PR","2022","0","0","0","0","0","0","0","0"
"412863","DOUTOR ULYSSES","PR","2022","0","0","0","0","0","0","0","0"
"412865","VIRMOND","PR","2022","0","0","0","0","0","0","0","0"
"412870","VITORINO","PR","2022","0","0","0","0","0","0","0","0"
"412880","XAMBRÊ","PR","2022","0","0","0","0","0","0","0","0"
"420005","ABDON BATISTA","SC","2022","0","0","0","0","0","0","0","0"
"420010","ABELARDO LUZ","SC","2022","0","0","0","0","0","0","0","0"
"420020","AGROLÂNDIA","SC","2022","0","0","0","0","0","0","0","0"
"420030","AGRONÔMICA","SC","2022","0","0","0","0","0","0","0","0"
"420040","ÁGUA DOCE","SC","2022","0","0","0","0","0","0","0","0"
"420050","ÁGUAS DE CHAPECÓ","SC","2022","0","0","0","0","0","0","0","0"
"420055","ÁGUAS FRIAS","SC","2022","0","0","0","0","0","0","0","0"
"420060","ÁGUAS MORNAS","SC","2022","0","0","0","0","0","0","0","0"
"420070","ALFREDO WAGNER","SC","2022","0","0","0","0","0","0","0","0"
"420075","ALTO BELA VISTA","SC","2022","0","0","0","0","0","0","0","0"
"420080","ANCHIETA","SC","2022","0","0","0","0","0","0","0","0"
"420090","ANGELINA","SC","2022","0","0","0","0","0","0","0","0"
"420100","ANITA GARIBALDI","SC","2022","0","0","0","0","0","0","0","0"
"420110","ANITÁPOLIS","SC","2022","0","0","0","0","0","0","0","0"
"420120","ANTÔNIO CARLOS","SC","2022","0","0","0","0","0","0","0","0"
"420125","APIÚNA","SC","2022","0","0","0","0","0","0","0","0"
"420127","ARABUTÃ","SC","2022","0","0","0","0","0","0","0","0"
"420130","ARAQUARI","SC","2022","0","0","0","0","0","0","0","0"
"420140","ARARANGUÁ","SC","2022","0","0","0","0","0","0","0","0"
"420150","ARMAZÉM","SC","2022","0","0","0","0","0","0","0","0"
"420160","ARROIO TRINTA","SC","2022","0","0","0","0","0","0","0","0"
"420165","ARVOREDO","SC","2022","0","0","0","0","0","0","0","0"
"420170","ASCURRA","SC","2022","0","0","0","0","0","0","0","0"
"420180","ATALANTA","SC","2022","0","0","0","0","0","0","0","0"
"420190","AURORA","SC","2022","0","0","0","0","0","0","0","0"
"420195","BALNEÁRIO ARROIO DO SILVA","SC","2022","0","0","0","0","0","0","0","0"
"420200","BALNEÁRIO CAMBORIÚ","SC","2022","0","0","0","0","0","0","0","0"
"420205","BALNEÁRIO BARRA DO SUL","SC","2022","0","0","0","0","0","0","0","0"
"420207","BALNEÁRIO GAIVOTA","SC","2022","0","0","0","0","0","0","0","0"
"420208","BANDEIRANTE","SC","2022","0","0","0","0","0","0","0","0"
"420209","BARRA BONITA","SC","2022","0","0","0","0","0","0","0","0"
"420210","BARRA VELHA","SC","2022","0","0","0","0","0","0","0","0"
"420213","BELA VISTA DO TOLDO","SC","2022","0","0","0","0","0","0","0","0"
"420215","BELMONTE","SC","2022","0","0","0","0","0","0","0","0"
"420220","BENEDITO NOVO","SC","2022","0","0","0","0","0","0","0","0"
"420230","BIGUAÇU","SC","2022","0","0","0","0","0","0","0","0"
"420240","BLUMENAU","SC","2022","0","0","0","0","0","0","0","0"
"420243","BOCAINA DO SUL","SC","2022","0","0","0","0","0","0","0","0"
"420245","BOMBINHAS","SC","2022","0","0","0","0","0","0","0","0"
"420250","BOM JARDIM DA SERRA","SC","2022","0","0","0","0","0","0","0","0"
"420253","BOM JESUS","SC","2022","0","0","0","0","0","0","0","0"
"420257","BOM JESUS DO OESTE","SC","2022","0","0","0","0","0","0","0","0"
"420260","BOM RETIRO","SC","2022","0","0","0","0","0","0","0","0"
"420270","BOTUVERÁ","SC","2022","0","0","0","0","0","0","0","0"
"420280","BRAÇO DO NORTE","SC","2022","0","0","0","0","0","0","0","0"
"420285","BRAÇO DO TROMBUDO","SC","2022","0","0","0","0","0","0","0","0"
"420287","BRUNÓPOLIS","SC","2022","0","0","0","0","0","0","0","0"
"420290","BRUSQUE","SC","2022","0","0","0","0","0","0","0","0"
"420300","CAÇADOR","SC","2022","0","0","0","0","0","0","0","0"
"420310","CAIBI","SC","2022","0","0","0","0","0","0","0","0"
"420315","CALMON","SC","2022","0","0","0","0","0","0","0","0"
"420320","CAMBORIÚ","SC","2022","0","0","0","0","0","0","0","0"
"420325","CAPÃO ALTO","SC","2022","0","0","0","0","0","0","0","0"
"420330","CAMPO ALEGRE","SC","2022","0","0","0","0","0","0","0","0"
"420340","CAMPO BELO DO SUL","SC","2022","0","0","0","0","0","0","0","0"
"420350","CAMPO ERÊ","SC","2022","0","0","0","0","0","0","0","0"
"420360","CAMPOS NOVOS","SC","2022","0","0","0","0","0","0","0","0"
"420370","CANELINHA","SC","2022","0","0","0","0","0","0","0","0"
"420380","CANOINHAS","SC","2022","0","0","0","0","0","0","0","0"
"420390","CAPINZAL","SC","2022","0","0","0","0","0","0","0","0"
"420395","CAPIVARI DE BAIXO","SC","2022","0","0","0","0","0","0","0","0"
"420400","CATANDUVAS","SC","2022","0","0","0","0","0","0","0","0"
"420410","CAXAMBU DO SUL","SC","2022","0","0","0","0","0","0","0","0"
"420415","CELSO RAMOS","SC","2022","0","0","0","0","0","0","0","0"
"420417","CERRO NEGRO","SC","2022","0","0","0","0","0","0","0","0"
"420419","CHAPADÃO DO LAGEADO","SC","2022","0","0","0","0","0","0","0","0"
"420420","CHAPECÓ","SC","2022","0","0","0","0","0","0","0","0"
"420425","COCAL DO SUL","SC","2022","0","0","0","0","0","0","0","0"
"420430","CONCÓRDIA","SC","2022","0","0","0","0","0","0","0","0"
"420435","CORDILHEIRA ALTA","SC","2022","0","0","0","0","0","0","0","0"
"420440","CORONEL FREITAS","SC","2022","0","0","0","0","0","0","0","0"
"420445","CORONEL MARTINS","SC","2022","0","0","0","0","0","0","0","0"
"420450","CORUPÁ","SC","2022","0","0","0","0","0","0","0","0"
"420455","CORREIA PINTO","SC","2022","0","0","0","0","0","0","0","0"
"420460","CRICIÚMA","SC","2022","0","0","0","0","0","0","0","0"
"420470","CUNHA PORÃ","SC","2022","0","0","0","0","0","0","0","0"
"420475","CUNHATAÍ","SC","2022","0","0","0","0","0","0","0","0"
"420480","CURITIBANOS","SC","2022","0","0","0","0","0","0","0","0"
"420490","DESCANSO","SC","2022","0","0","0","0","0","0","0","0"
"420500","DIONÍSIO CERQUEIRA","SC","2022","0","0","0","0","0","0","0","0"
"420510","DONA EMMA","SC","2022","0","0","0","0","0","0","0","0"
"420515","DOUTOR PEDRINHO","SC","2022","0","0","0","0","0","0","0","0"
"420517","ENTRE RIOS","SC","2022","0","0","0","0","0","0","0","0"
"420519","ERMO","SC","2022","0","0","0","0","0","0","0","0"
"420520","ERVAL VELHO","SC","2022","0","0","0","0","0","0","0","0"
"420530","FAXINAL DOS GUEDES","SC","2022","0","0","0","0","0","0","0","0"
"420535","FLOR DO SERTÃO","SC","2022","0","0","0","0","0","0","0","0"
"420540","FLORIANÓPOLIS","SC","2022","0","0","0","0","0","0","0","0"
"420543","FORMOSA DO SUL","SC","2022","0","0","0","0","0","0","0","0"
"420545","FORQUILHINHA","SC","2022","0","0","0","0","0","0","0","0"
"420550","FRAIBURGO","SC","2022","0","0","0","0","0","0","0","0"
"420555","FREI ROGÉRIO","SC","2022","0","0","0","0","0","0","0","0"
"420560","GALVÃO","SC","2022","0","0","0","0","0","0","0","0"
"420570","GAROPABA","SC","2022","0","0","0","0","0","0","0","0"
"420580","GARUVA","SC","2022","0","0","0","0","0","0","0","0"
"420590","GASPAR","SC","2022","0","0","0","0","0","0","0","0"
"420600","GOVERNADOR CELSO RAMOS","SC","2022","0","0","0","0","0","0","0","0"
"420610","GRÃO PARÁ","SC","2022","0","0","0","0","0","0","0","0"
"420620","GRAVATAL","SC","2022","0","0","0","0","0","0","0","0"
"420630","GUABIRUBA","SC","2022","0","0","0","0","0","0","0","0"
"420640","GUARACIABA","SC","2022","0","0","0","0","0","0","0","0"
"420650","GUARAMIRIM","SC","2022","0","0","0","0","0","0","0","0"
"420660","GUARUJÁ DO SUL","SC","2022","0","0","0","0","0","0","0","0"
"420665","GUATAMBÚ","SC","2022","0","0","0","0","0","0","0","0"
"420670","HERVAL D´OESTE","SC","2022","0","0","0","0","0","0","0","0"
"420675","IBIAM","SC","2022","0","0","0","0","0","0","0","0"
"420680","IBICARÉ","SC","2022","0","0","0","0","0","0","0","0"
"420690","IBIRAMA","SC","2022","0","0","0","0","0","0","0","0"
"420700","IÇARA","SC","2022","0","0","0","0","0","0","0","0"
"420710","ILHOTA","SC","2022","0","0","0","0","0","0","0","0"
"420720","IMARUÍ","SC","2022","0","0","0","0","0","0","0","0"
"420730","IMBITUBA","SC","2022","0","0","0","0","0","0","0","0"
"420740","IMBUIA","SC","2022","0","0","0","0","0","0","0","0"
"420750","INDAIAL","SC","2022","0","0","0","0","0","0","0","0"
"420757","IOMERÊ","SC","2022","0","0","0","0","0","0","0","0"
"420760","IPIRA","SC","2022","0","0","0","0","0","0","0","0"
"420765","IPORÃ DO OESTE","SC","2022","0","0","0","0","0","0","0","0"
"420768","IPUAÇU","SC","2022","0","0","0","0","0","0","0","0"
"420770","IPUMIRIM","SC","2022","0","0","0","0","0","0","0","0"
"420775","IRACEMINHA","SC","2022","0","0","0","0","0","0","0","0"
"420780","IRANI","SC","2022","0","0","0","0","0","0","0","0"
"420785","IRATI","SC","2022","0","0","0","0","0","0","0","0"
"420790","IRINEÓPOLIS","SC","2022","0","0","0","0","0","0","0","0"
"420800","ITÁ","SC","2022","0","0","0","0","0","0","0","0"
"420810","ITAIÓPOLIS","SC","2022","0","0","0","0","0","0","0","0"
"420820","ITAJAÍ","SC","2022","0","0","0","0","0","0","0","0"
"420830","ITAPEMA","SC","2022","0","0","0","0","0","0","0","0"
"420840","ITAPIRANGA","SC","2022","0","0","0","0","0","0","0","0"
"420845","ITAPOÁ","SC","2022","0","0","0","0","0","0","0","0"
"420850","ITUPORANGA","SC","2022","0","0","0","0","0","0","0","0"
"420860","JABORÁ","SC","2022","0","0","0","0","0","0","0","0"
"420870","JACINTO MACHADO","SC","2022","0","0","0","0","0","0","0","0"
"420880","JAGUARUNA","SC","2022","0","0","0","0","0","0","0","0"
"420890","JARAGUÁ DO SUL","SC","2022","0","0","0","0","0","0","0","0"
"420895","JARDINÓPOLIS","SC","2022","0","0","0","0","0","0","0","0"
"420900","JOAÇABA","SC","2022","0","0","0","0","0","0","0","0"
"420910","JOINVILLE","SC","2022","0","0","0","0","0","0","0","0"
"420915","JOSÉ BOITEUX","SC","2022","0","0","0","0","0","0","0","0"
"420917","JUPIÁ","SC","2022","0","0","0","0","0","0","0","0"
"420920","LACERDÓPOLIS","SC","2022","0","0","0","0","0","0","0","0"
"420930","LAGES","SC","2022","0","0","0","0","0","0","0","0"
"420940","LAGUNA","SC","2022","0","0","0","0","0","0","0","0"
"420945","LAJEADO GRANDE","SC","2022","0","0","0","0","0","0","0","0"
"420950","LAURENTINO","SC","2022","0","0","0","0","0","0","0","0"
"420960","LAURO MULLER","SC","2022","0","0","0","0","0","0","0","0"
"420970","LEBON RÉGIS","SC","2022","0","0","0","0","0","0","0","0"
"420980","LEOBERTO LEAL","SC","2022","0","0","0","0","0","0","0","0"
